sensor type id,sensor name,latitude,longitude
23,UMP-R5- 39,34.0671208,-118.4057592
23,UMP-R5- 40,34.06714409,-118.40576
23,UMP-R5- 41,34.06716557,-118.4057618
23,UMP-RS-42,34.06702983,-118.4059242
23,UMP-R5- 43,34.0671355,-118.4060249
23,UMP-R5- 44,34.06703123,-118.406077
23,UMP-R5- 45,34.0669982,-118.4064112
23,UMP-R5- 46,34.06695633,-118.4064117
23,UMP-R5- 47,34.06712564,-118.4064207
23,UMP-R5- 48,34.06714479,-118.4064241
23,UMP-R5- 49,34.06715763,-118.4064235
23,UMP-R5- 50,34.0670126,-118.4069731
23,UMP-R5-51,34.06700035,-118.4070674
23,UMP-RS-52,34.06712829,-118.4070946
23,UMP-RS-53,34.067161,-118.4070972
23,UMP-R5- 54,34.06714625,-118.4070977
23,UMP-R5- 55,34.0670017,-118.4076726
23,UMP-R5- 56,34.0670132,-118.4077292
23,UMP-RS-57,34.06697897,-118.4077446
23,UMP-R5- 58,34.06684476,-118.4078229
23,UMP-R5- 59,34.0668368,-118.4078473
23,UMP-R5-60,34.06695236,-118.4078479
23,UMP-R5-61,34.06654703,-118.4085027
23,UMP-RS-62,34.06654529,-118.4087085
23,UMP-R5-63,34.06617569,-118.4090105
23,UMP-R5- 64,34.06632551,-118.4090138
23,UMP-R5-65,34.06568028,-118.4094431
23,UMP-R5-66,34.06587786,-118.4094437
23,UMP-RS-67,34.06500857,-118.409786
23,UMP-R5-68,34.06499292,-118.40979
23,UMP-R5-69,34.065043,-118.409906
23,UMP-R5- 70,34.06500735,-118.4099172
23,UMP-RS-71,34.06498913,-118.409927
23,UMP-RS-72,34.06359985,-118.4099997
23,UMP-R5- 73,34.06358611,-118.4100046
23,UMP-R5- 74,34.06420393,-118.4100554
23,UMP-RS- 7S,34.06445064,-118.410059
23,UMP-R5- 76,34.06390184,-118.4100595
23,UMP-RS-77,34.0632975,-118.4100574
23,UMP-R5- 78,34.06363083,-118.4101228
23,UMP-R5- 79,34.0621938,-118.41061
23,UMP-RS-80,34.0621265,-118.4106613
23,UMP-RS-81,34.0621142,-118.4106719
23,UMP-RS-82,34.0622468,-118.410714
23,UMP-R5- 83,34.06218249,-118.4107681
23,UMP-R5- 84,34.06216988,-118.4107795
23,UMP-R5- 85,34.06224254,-118.4107193
23,UMP-R5- 86,34.0621863,-118.4106149
23,UMP-RS-87,34.0627372,-118.4100585
